Run ID,Symbol Set,Portfolio Balance,Total Return %,Annualized Return %,Max Drawdown,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Total Trades,Profit Factor,Win Rate %,Avg Win ($),Avg Loss ($),Risk Bull,MACD Fast Period,MACD Slow Period,MACD Signal Period,ATR Period,Allocation Defense,Vix Ema Period,Ema Period Calm,Atr Stop Calm,Ema Period Choppy,Atr Stop Choppy
690,QQQ_TQQQ_VIX,331943.83,32.194,0.252,-0.111,3.13,1.43,2.28,331,0.0,0.305,1269.95,-190492.82,0.025,12,26,9,14,0.6,100,100,2.0,75,2.5
691,QQQ_TQQQ_VIX,81968.77,7.197,0.145,-0.107,2.18,1.01,1.35,331,0.0,0.305,435.29,-62057.49,0.015,12,26,9,14,0.6,100,100,2.0,75,1.0
692,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.02,12,26,9,14,0.6,100,100,2.0,75,1.0
693,QQQ_TQQQ_VIX,331943.83,32.194,0.252,-0.111,3.13,1.43,2.28,331,0.0,0.305,1269.95,-190492.82,0.025,12,26,9,14,0.6,100,100,2.0,75,1.0
694,QQQ_TQQQ_VIX,81968.77,7.197,0.145,-0.107,2.18,1.01,1.35,331,0.0,0.305,435.29,-62057.49,0.015,12,26,9,14,0.6,100,100,2.0,100,2.0
695,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.02,12,26,9,14,0.6,100,100,2.0,100,2.0
696,QQQ_TQQQ_VIX,331943.83,32.194,0.252,-0.111,3.13,1.43,2.28,331,0.0,0.305,1269.95,-190492.82,0.025,12,26,9,14,0.6,100,100,2.0,100,2.0
697,QQQ_TQQQ_VIX,81968.77,7.197,0.145,-0.107,2.18,1.01,1.35,331,0.0,0.305,435.29,-62057.49,0.015,12,26,9,14,0.6,100,100,2.0,100,2.5
698,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.02,12,26,9,14,0.6,100,100,2.0,100,2.5
699,QQQ_TQQQ_VIX,331943.83,32.194,0.252,-0.111,3.13,1.43,2.28,331,0.0,0.305,1269.95,-190492.82,0.025,12,26,9,14,0.6,100,100,2.0,100,2.5
700,QQQ_TQQQ_VIX,81968.77,7.197,0.145,-0.107,2.18,1.01,1.35,331,0.0,0.305,435.29,-62057.49,0.015,12,26,9,14,0.6,100,100,2.0,100,1.0
701,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.02,12,26,9,14,0.6,100,100,2.0,100,1.0
702,QQQ_TQQQ_VIX,331943.83,32.194,0.252,-0.111,3.13,1.43,2.28,331,0.0,0.305,1269.95,-190492.82,0.025,12,26,9,14,0.6,100,100,2.0,100,1.0
703,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,100,100,1.0,50,2.0
704,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,100,100,1.0,50,2.0
705,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,100,100,1.0,50,2.0
706,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,100,100,1.0,50,2.5
707,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,100,100,1.0,50,2.5
708,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,100,100,1.0,50,2.5
709,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,100,100,1.0,50,1.0
710,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,100,100,1.0,50,1.0
711,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,100,100,1.0,50,1.0
712,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,100,100,1.0,75,2.0
713,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,100,100,1.0,75,2.0
714,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,100,100,1.0,75,2.0
715,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,100,100,1.0,75,2.5
716,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,100,100,1.0,75,2.5
717,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,100,100,1.0,75,2.5
718,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,100,100,1.0,75,1.0
719,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,100,100,1.0,75,1.0
720,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,100,100,1.0,75,1.0
721,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,100,100,1.0,100,2.0
722,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,100,100,1.0,100,2.0
723,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,100,100,1.0,100,2.0
724,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,100,100,1.0,100,2.5
725,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,100,100,1.0,100,2.5
726,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,100,100,1.0,100,2.5
727,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,100,100,1.0,100,1.0
728,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,100,100,1.0,100,1.0
729,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,100,100,1.0,100,1.0
