Trade_ID,Date,Bar_Number,Strategy_State,Ticker,Decision,Decision_Reason,Indicator_SMA_fast,Indicator_SMA_slow,Indicator_T_norm,Indicator_z_score,Threshold_leverage_scalar,Threshold_lower_thresh_z,Threshold_upper_thresh_z,Order_Type,Shares,Fill_Price,Position_Value,Slippage,Commission,Portfolio_Value_Before,Portfolio_Value_After,Cash_Before,Cash_After,Allocation_Before,Allocation_After,Cumulative_Return_Pct
193,2015-06-05 05:00:00-07:00,7804,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=0.018, SMA_fast=108.96 vs SMA_slow=105.95, z_score=-0.631, vol_crush=True",108.96375,105.94835714285715,0.01772547654498094,-0.6305675324795197,1.0,0.2,1.0,MARKET,4899,2.346609042,11496.037696758,0.0,48.99,29267.106446919,29206.608901677,1.653700919,11448.701397677,"QQQ: 40.7%, TQQQ: 59.3%","CASH: 39.2%, QQQ: 40.8%, TQQQ: 20.0%",192.06608901677
194,2015-06-05 05:00:00-07:00,7804,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.018, SMA_fast=108.96 vs SMA_slow=105.95, z_score=-0.631, vol_crush=True",108.96375,105.94835714285715,0.01772547654498094,-0.6305675324795197,1.0,0.2,1.0,MARKET,104,109.4093,11378.5672,0.0,1.04,29206.608901677,29194.201701677,11448.701397677,69.094197677,"CASH: 39.2%, QQQ: 40.8%, TQQQ: 20.0%","QQQ: 79.7%, TQQQ: 20.0%",191.94201701677
195,2015-07-17 05:00:00-07:00,7954,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.238, SMA_fast=109.36 vs SMA_slow=107.00, z_score=0.766, vol_crush=False",109.35649999999998,107.00121428571428,0.23755658838804222,0.7659864685331348,1.0,0.2,1.0,MARKET,104,113.47641,11801.54664,0.0,1.04,30794.246693677,30781.393333677,69.094197677,11869.600837677,"QQQ: 78.6%, TQQQ: 21.2%","CASH: 38.6%, QQQ: 40.2%, TQQQ: 21.2%",207.81393333677
196,2015-07-17 05:00:00-07:00,7954,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.238, SMA_fast=109.36 vs SMA_slow=107.00, z_score=0.766, vol_crush=False",109.35649999999998,107.00121428571428,0.23755658838804222,0.7659864685331348,1.0,0.2,1.0,MARKET,4500,2.627416792,11823.375564,0.0,45.0,30781.393333677,30724.581769677,11869.600837677,1.225273677,"CASH: 38.6%, QQQ: 40.2%, TQQQ: 21.2%","QQQ: 40.3%, TQQQ: 59.7%",207.24581769677
197,2015-08-07 05:00:00-07:00,8032,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=0.035, SMA_fast=110.10 vs SMA_slow=108.02, z_score=0.124, vol_crush=False",110.09750000000001,108.02157142857142,0.0352376406829077,0.1242346404754505,1.0,0.2,1.0,MARKET,4592,2.397183417,11007.866250864,0.0,45.92,28793.301277677,28736.362392541,1.225273677,10963.171524541,"QQQ: 41.8%, TQQQ: 58.2%","CASH: 38.2%, QQQ: 41.8%, TQQQ: 20.0%",187.36362392541
198,2015-08-07 05:00:00-07:00,8032,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.035, SMA_fast=110.10 vs SMA_slow=108.02, z_score=0.124, vol_crush=False",110.09750000000001,108.02157142857142,0.0352376406829077,0.1242346404754505,1.0,0.2,1.0,MARKET,99,110.42031,10931.61069,0.0,0.99,28736.362392541,28724.451702541,10963.171524541,30.570834541,"CASH: 38.2%, QQQ: 41.8%, TQQQ: 20.0%","QQQ: 79.9%, TQQQ: 20.0%",187.24451702541
199,2015-08-21 05:00:00-07:00,8084,v3.5b Cell 4: Sideways/High,TQQQ,SELL,"Kalman T_norm=-0.708, SMA_fast=110.04 vs SMA_slow=108.53, z_score=2.460, vol_crush=False",110.04324999999999,108.532,-0.7083927736184898,2.4597071992693587,1.0,0.2,1.0,MARKET,2396,1.913085,4583.75166,0.0,23.96,25918.110834541,25889.562494541,30.570834541,4590.362494541,"QQQ: 82.2%, TQQQ: 17.7%","CASH: 17.7%, QQQ: 82.3%",158.89562494541
200,2015-08-21 05:00:00-07:00,8084,v3.5b Cell 4: Sideways/High,QQQ,SELL,"Kalman T_norm=-0.708, SMA_fast=110.04 vs SMA_slow=108.53, z_score=2.460, vol_crush=False",110.04324999999999,108.532,-0.7083927736184898,2.4597071992693587,1.0,0.2,1.0,MARKET,208,102.2976,21277.9008,0.0,2.08,25889.562494541,25866.183294541,4590.362494541,25866.183294541,"CASH: 17.7%, QQQ: 82.3%",CASH: 100.0%,158.66183294541
201,2015-08-21 05:00:00-07:00,8084,v3.5b Cell 4: Sideways/High,TMF,BUY,"Kalman T_norm=-0.708, SMA_fast=110.04 vs SMA_slow=108.53, z_score=2.460, vol_crush=False",110.04324999999999,108.532,-0.7083927736184898,2.4597071992693587,1.0,0.2,1.0,MARKET,48,213.988775,10271.4612,0.0,0.48,25866.183294541,25855.442094541,25866.183294541,15594.242094541,CASH: 100.0%,"CASH: 60.3%, TMF: 39.7%",158.55442094541
202,2015-09-23 05:00:00-07:00,8195,v3.5b Cell 3: Sideways/Low,TMF,SELL,"Kalman T_norm=-0.013, SMA_fast=106.92 vs SMA_slow=108.14, z_score=1.937, vol_crush=True",106.92350000000002,108.13507142857142,-0.01332015084491999,1.9371252832513282,1.0,0.2,1.0,MARKET,48,190.65915,9151.6392,0.0,0.48,24755.042094541,24745.401294541,15594.242094541,24745.401294541,"CASH: 63.0%, TMF: 37.0%",CASH: 100.0%,147.45401294541
203,2015-09-23 05:00:00-07:00,8195,v3.5b Cell 3: Sideways/Low,TQQQ,BUY,"Kalman T_norm=-0.013, SMA_fast=106.92 vs SMA_slow=108.14, z_score=1.937, vol_crush=True",106.92350000000002,108.13507142857142,-0.01332015084491999,1.9371252832513282,1.0,0.2,1.0,MARKET,2506,1.964254292,4922.421255752,0.0,25.06,24745.401294541,24715.423790789,24745.401294541,19797.920038789,CASH: 100.0%,"CASH: 80.1%, TQQQ: 19.9%",147.15423790789
204,2015-09-23 05:00:00-07:00,8195,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=-0.013, SMA_fast=106.92 vs SMA_slow=108.14, z_score=1.937, vol_crush=True",106.92350000000002,108.13507142857142,-0.01332015084491999,1.9371252832513282,1.0,0.2,1.0,MARKET,189,104.28418,19709.71002,0.0,1.89,24715.423790789,24693.843770789,19797.920038789,86.320018789,"CASH: 80.1%, TQQQ: 19.9%","QQQ: 79.7%, TQQQ: 19.9%",146.93843770789
205,2015-09-30 05:00:00-07:00,8221,v3.5b Cell 6: BearStrong/High,TQQQ,SELL,"Kalman T_norm=-0.404, SMA_fast=105.66 vs SMA_slow=107.96, z_score=1.305, vol_crush=False",105.65775000000001,107.96492857142857,-0.40439355388076054,1.3047958624514688,1.0,0.2,1.0,MARKET,2506,1.814641542,4547.491704252,0.0,25.06,23871.003766789,23841.391723041,86.320018789,4608.751723041,"QQQ: 80.6%, TQQQ: 19.1%","CASH: 19.3%, QQQ: 80.7%",138.41391723041
206,2015-09-30 05:00:00-07:00,8221,v3.5b Cell 6: BearStrong/High,QQQ,SELL,"Kalman T_norm=-0.404, SMA_fast=105.66 vs SMA_slow=107.96, z_score=1.305, vol_crush=False",105.65775000000001,107.96492857142857,-0.40439355388076054,1.3047958624514688,1.0,0.2,1.0,MARKET,189,101.65824,19213.40736,0.0,1.89,23841.391723041,23820.269083041,4608.751723041,23820.269083041,"CASH: 19.3%, QQQ: 80.7%",CASH: 100.0%,138.20269083041
207,2015-09-30 05:00:00-07:00,8221,v3.5b Cell 6: BearStrong/High,TMF,BUY,"Kalman T_norm=-0.404, SMA_fast=105.66 vs SMA_slow=107.96, z_score=1.305, vol_crush=False",105.65775000000001,107.96492857142857,-0.40439355388076054,1.3047958624514688,1.0,0.2,1.0,MARKET,47,199.0989,9357.6483,0.0,0.47,23820.269083041,23810.450783041,23820.269083041,14462.150783041,CASH: 100.0%,"CASH: 60.7%, TMF: 39.3%",138.10450783041
208,2015-10-01 05:00:00-07:00,8227,v3.5b Cell 3: Sideways/Low,TMF,SELL,"Kalman T_norm=-0.400, SMA_fast=105.41 vs SMA_slow=107.94, z_score=0.921, vol_crush=True",105.407,107.94264285714286,-0.3995408831309292,0.9210686067137145,1.0,0.2,1.0,MARKET,47,201.14865,9453.98655,0.0,0.47,23925.600783041,23915.667333041,14462.150783041,23915.667333041,"CASH: 60.4%, TMF: 39.6%",CASH: 100.0%,139.15667333041
209,2015-10-01 05:00:00-07:00,8227,v3.5b Cell 3: Sideways/Low,TQQQ,BUY,"Kalman T_norm=-0.400, SMA_fast=105.41 vs SMA_slow=107.94, z_score=0.921, vol_crush=True",105.407,107.94264285714286,-0.3995408831309292,0.9210686067137145,1.0,0.2,1.0,MARKET,2580,1.843716875,4756.7895375,0.0,25.8,23915.667333041,23885.115295541,23915.667333041,19133.077795541,CASH: 100.0%,"CASH: 80.1%, TQQQ: 19.9%",138.85115295541
210,2015-10-01 05:00:00-07:00,8227,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=-0.400, SMA_fast=105.41 vs SMA_slow=107.94, z_score=0.921, vol_crush=True",105.407,107.94264285714286,-0.3995408831309292,0.9210686067137145,1.0,0.2,1.0,MARKET,186,102.32222,19031.93292,0.0,1.86,23885.115295541,23864.242375541,19133.077795541,99.284875541,"CASH: 80.1%, TQQQ: 19.9%","QQQ: 79.7%, TQQQ: 19.9%",138.64242375541
211,2015-10-02 05:00:00-07:00,8233,v3.5b Cell 5: BearStrong/Low,TQQQ,SELL,"Kalman T_norm=-0.324, SMA_fast=105.25 vs SMA_slow=107.92, z_score=0.718, vol_crush=False",105.24600000000001,107.92342857142857,-0.32394116171885295,0.7175414601714579,1.0,0.2,1.0,MARKET,2580,1.9355625,4993.75125,0.0,25.8,24443.894875541,24413.096125541,99.284875541,5067.236125541,"QQQ: 79.1%, TQQQ: 20.4%","CASH: 20.8%, QQQ: 79.2%",144.13096125541
212,2015-10-02 05:00:00-07:00,8233,v3.5b Cell 5: BearStrong/Low,QQQ,SELL,"Kalman T_norm=-0.324, SMA_fast=105.25 vs SMA_slow=107.92, z_score=0.718, vol_crush=False",105.24600000000001,107.92342857142857,-0.32394116171885295,0.7175414601714579,1.0,0.2,1.0,MARKET,68,103.90599,7065.60732,0.0,0.68,24413.096125541,24405.343445541,5067.236125541,12132.163445541,"CASH: 20.8%, QQQ: 79.2%","CASH: 49.7%, QQQ: 50.3%",144.05343445541
213,2015-10-02 05:00:00-07:00,8233,v3.5b Cell 5: BearStrong/Low,TMF,BUY,"Kalman T_norm=-0.324, SMA_fast=105.25 vs SMA_slow=107.92, z_score=0.718, vol_crush=False",105.24600000000001,107.92342857142857,-0.32394116171885295,0.7175414601714579,1.0,0.2,1.0,MARKET,23,205.15495,4718.56385,0.0,0.23,24405.343445541,24400.399595541,12132.163445541,7413.369595541,"CASH: 49.7%, QQQ: 50.3%","CASH: 30.4%, QQQ: 50.3%, TMF: 19.3%",144.00399595541
214,2015-10-05 05:00:00-07:00,8234,v3.5b Cell 3: Sideways/Low,TMF,SELL,"Kalman T_norm=-0.203, SMA_fast=105.13 vs SMA_slow=107.91, z_score=0.779, vol_crush=False",105.12575000000001,107.91364285714286,-0.2025448239401384,0.7788169294769471,1.0,0.2,1.0,MARKET,23,204.74505,4709.13615,0.0,0.23,24576.219595541,24571.275745541,7413.369595541,12122.275745541,"CASH: 30.2%, QQQ: 50.7%, TMF: 19.2%","CASH: 49.3%, QQQ: 50.7%",145.71275745541
215,2015-10-05 05:00:00-07:00,8234,v3.5b Cell 3: Sideways/Low,TQQQ,BUY,"Kalman T_norm=-0.203, SMA_fast=105.13 vs SMA_slow=107.91, z_score=0.779, vol_crush=False",105.12575000000001,107.91364285714286,-0.2025448239401384,0.7788169294769471,1.0,0.2,1.0,MARKET,2520,1.9394375,4887.3825,0.0,25.2,24571.275745541,24541.193245541,12122.275745541,7209.693245541,"CASH: 49.3%, QQQ: 50.7%","CASH: 29.4%, QQQ: 50.7%, TQQQ: 19.9%",145.41193245541
216,2015-10-05 05:00:00-07:00,8234,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=-0.203, SMA_fast=105.13 vs SMA_slow=107.91, z_score=0.779, vol_crush=False",105.12575000000001,107.91364285714286,-0.2025448239401384,0.7788169294769471,1.0,0.2,1.0,MARKET,68,105.6055,7181.174,0.0,0.68,24541.193245541,24533.339245541,7209.693245541,27.839245541,"CASH: 29.4%, QQQ: 50.7%, TQQQ: 19.9%","QQQ: 80.0%, TQQQ: 19.9%",145.33339245541
217,2015-11-16 06:00:00-08:00,8390,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.408, SMA_fast=108.68 vs SMA_slow=108.60, z_score=0.019, vol_crush=False",108.68125,108.60442857142857,0.4082859655635739,0.019083655049134972,1.0,0.2,1.0,MARKET,91,111.30858,10129.08078,0.0,0.91,26456.085085541,26445.035865541,27.839245541,10156.010025541,"QQQ: 78.3%, TQQQ: 21.6%","CASH: 38.4%, QQQ: 40.0%, TQQQ: 21.6%",164.45035865541
218,2015-11-16 06:00:00-08:00,8390,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.408, SMA_fast=108.68 vs SMA_slow=108.60, z_score=0.019, vol_crush=False",108.68125,108.60442857142857,0.4082859655635739,0.019083655049134972,1.0,0.2,1.0,MARKET,4462,2.265805542,10110.024328404,0.0,44.62,26445.035865541,26390.315941137,10156.010025541,1.365697137,"CASH: 38.4%, QQQ: 40.0%, TQQQ: 21.6%","QQQ: 40.1%, TQQQ: 59.9%",163.90315941137
219,2015-12-10 06:00:00-08:00,8476,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=0.031, SMA_fast=112.85 vs SMA_slow=109.22, z_score=0.068, vol_crush=False",112.85150000000002,109.22164285714287,0.030700897271021856,0.06829813720044935,1.0,0.2,1.0,MARKET,4719,2.470859667,11659.986768573,0.0,47.19,28043.176703137,27984.31504471,1.365697137,11614.16246571,"QQQ: 38.4%, TQQQ: 61.6%","CASH: 41.5%, QQQ: 38.5%, TQQQ: 20.0%",179.8431504471
220,2015-12-10 06:00:00-08:00,8476,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.031, SMA_fast=112.85 vs SMA_slow=109.22, z_score=0.068, vol_crush=False",112.85150000000002,109.22164285714287,0.030700897271021856,0.06829813720044935,1.0,0.2,1.0,MARKET,102,113.5134,11578.3668,0.0,1.02,27984.31504471,27971.72824471,11614.16246571,34.77566571,"CASH: 41.5%, QQQ: 38.5%, TQQQ: 20.0%","QQQ: 79.9%, TQQQ: 20.0%",179.7172824471
221,2016-01-14 06:00:00-08:00,8594,v3.5b Cell 4: Sideways/High,TQQQ,SELL,"Kalman T_norm=-1.000, SMA_fast=111.49 vs SMA_slow=109.22, z_score=1.073, vol_crush=False",111.48575000000001,109.21792857142857,-1.0,1.072636161467377,1.0,0.2,1.0,MARKET,2263,1.890815292,4278.915005796,0.0,22.63,24819.76386971,24792.850671506,34.77566571,4291.060671506,"QQQ: 82.6%, TQQQ: 17.3%","CASH: 17.3%, QQQ: 82.7%",147.92850671506
222,2016-01-14 06:00:00-08:00,8594,v3.5b Cell 4: Sideways/High,QQQ,SELL,"Kalman T_norm=-1.000, SMA_fast=111.49 vs SMA_slow=109.22, z_score=1.073, vol_crush=False",111.48575000000001,109.21792857142857,-1.0,1.072636161467377,1.0,0.2,1.0,MARKET,197,103.96593,20481.28821,0.0,1.97,24792.850671506,24770.378881506,4291.060671506,24770.378881506,"CASH: 17.3%, QQQ: 82.7%",CASH: 100.0%,147.70378881506
223,2016-01-14 06:00:00-08:00,8594,v3.5b Cell 4: Sideways/High,TMF,BUY,"Kalman T_norm=-1.000, SMA_fast=111.49 vs SMA_slow=109.22, z_score=1.073, vol_crush=False",111.48575000000001,109.21792857142857,-1.0,1.072636161467377,1.0,0.2,1.0,MARKET,48,202.202,9705.696,0.0,0.48,24770.378881506,24760.202881506,24770.378881506,15064.202881506,CASH: 100.0%,"CASH: 60.8%, TMF: 39.2%",147.60202881506
224,2016-03-08 06:00:00-08:00,8776,v3.5b Cell 3: Sideways/Low,TMF,SELL,"Kalman T_norm=0.747, SMA_fast=102.05 vs SMA_slow=107.04, z_score=0.071, vol_crush=True",102.05175,107.03914285714286,0.7467411564212396,0.07056328984363458,1.0,0.2,1.0,MARKET,48,233.641125,11214.774,0.0,0.48,26290.202881506,26278.496881506,15064.202881506,26278.496881506,"CASH: 57.3%, TMF: 42.7%",CASH: 100.0%,162.78496881506
225,2016-03-08 06:00:00-08:00,8776,v3.5b Cell 3: Sideways/Low,TQQQ,BUY,"Kalman T_norm=0.747, SMA_fast=102.05 vs SMA_slow=107.04, z_score=0.071, vol_crush=True",102.05175,107.03914285714286,0.7467411564212396,0.07056328984363458,1.0,0.2,1.0,MARKET,2836,1.842883042,5226.416307112,0.0,28.36,26278.496881506,26244.915686394,26278.496881506,21023.720574394,CASH: 100.0%,"CASH: 80.1%, TQQQ: 19.9%",162.44915686394
226,2016-03-08 06:00:00-08:00,8776,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.747, SMA_fast=102.05 vs SMA_slow=107.04, z_score=0.071, vol_crush=True",102.05175,107.03914285714286,0.7467411564212396,0.07056328984363458,1.0,0.2,1.0,MARKET,201,104.25415,20955.08415,0.0,2.01,26244.915686394,26221.971536394,21023.720574394,66.626424394,"CASH: 80.1%, TQQQ: 19.9%","QQQ: 79.8%, TQQQ: 19.9%",162.21971536394
227,2016-04-26 05:00:00-07:00,8952,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.252, SMA_fast=108.17 vs SMA_slow=108.14, z_score=-0.953, vol_crush=False",108.16799999999998,108.13992857142857,0.2522808035525568,-0.953351249018893,1.0,0.2,1.0,MARKET,98,108.34155,10617.4719,0.0,0.98,27771.636312394,27760.028212394,66.626424394,10683.118324394,"QQQ: 78.5%, TQQQ: 21.3%","CASH: 38.5%, QQQ: 40.2%, TQQQ: 21.3%",177.60028212394
228,2016-04-26 05:00:00-07:00,8952,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.252, SMA_fast=108.17 vs SMA_slow=108.14, z_score=-0.953, vol_crush=False",108.16799999999998,108.13992857142857,0.2522808035525568,-0.953351249018893,1.0,0.2,1.0,MARKET,5099,2.084790708,10630.347820092,0.0,50.99,27760.028212394,27698.418484302,10683.118324394,1.780504302,"CASH: 38.5%, QQQ: 40.2%, TQQQ: 21.3%","QQQ: 40.3%, TQQQ: 59.7%",176.98418484302
229,2016-04-28 05:00:00-07:00,8964,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=0.005, SMA_fast=108.22 vs SMA_slow=108.16, z_score=-1.011, vol_crush=False",108.224,108.163,0.005101935233035916,-1.010786258427704,1.0,0.2,1.0,MARKET,5236,1.958664375,10255.5666675,0.0,52.36,26506.179879302,26443.554046802,1.780504302,10204.987171802,"QQQ: 41.3%, TQQQ: 58.7%","CASH: 38.6%, QQQ: 41.4%, TQQQ: 20.0%",164.43554046802
230,2016-04-28 05:00:00-07:00,8964,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.005, SMA_fast=108.22 vs SMA_slow=108.16, z_score=-1.011, vol_crush=False",108.224,108.163,0.005101935233035916,-1.010786258427704,1.0,0.2,1.0,MARKET,95,106.38628,10106.6966,0.0,0.95,26443.554046802,26432.507446802,10204.987171802,97.340571802,"CASH: 38.6%, QQQ: 41.4%, TQQQ: 20.0%","QQQ: 79.6%, TQQQ: 20.0%",164.32507446802
231,2016-05-27 05:00:00-07:00,9074,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.073, SMA_fast=108.00 vs SMA_slow=107.58, z_score=-0.917, vol_crush=False",107.99824999999998,107.57621428571429,0.07277859525817944,-0.9169593875441315,1.0,0.2,1.0,MARKET,97,110.01987,10671.92739,0.0,0.97,27744.167304802,27732.514694802,97.340571802,10768.297961802,"QQQ: 78.6%, TQQQ: 21.1%","CASH: 38.8%, QQQ: 40.1%, TQQQ: 21.1%",177.32514694802
232,2016-05-27 05:00:00-07:00,9074,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.073, SMA_fast=108.00 vs SMA_slow=107.58, z_score=-0.917, vol_crush=False",107.99824999999998,107.57621428571429,0.07277859525817944,-0.9169593875441315,1.0,0.2,1.0,MARKET,4947,2.166331167,10716.840283149,0.0,49.47,27732.514694802,27672.338560653,10768.297961802,1.987678653,"CASH: 38.8%, QQQ: 40.1%, TQQQ: 21.1%","QQQ: 40.2%, TQQQ: 59.8%",176.72338560653
233,2016-06-15 05:00:00-07:00,9133,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=-0.024, SMA_fast=107.88 vs SMA_slow=107.29, z_score=-1.147, vol_crush=False",107.88125,107.28842857142858,-0.023708560156187247,-1.1473973844834713,1.0,0.2,1.0,MARKET,5046,2.021934042,10202.679175932,0.0,50.46,26356.890546653,26296.217654585,1.987678653,10154.206854585,"QQQ: 41.3%, TQQQ: 58.7%","CASH: 38.6%, QQQ: 41.4%, TQQQ: 20.0%",162.96217654585
234,2016-06-15 05:00:00-07:00,9133,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=-0.024, SMA_fast=107.88 vs SMA_slow=107.29, z_score=-1.147, vol_crush=False",107.88125,107.28842857142858,-0.023708560156187247,-1.1473973844834713,1.0,0.2,1.0,MARKET,94,107.82772,10135.80568,0.0,0.94,26296.217654585,26285.151974585,10154.206854585,17.461174585,"CASH: 38.6%, QQQ: 41.4%, TQQQ: 20.0%","QQQ: 79.9%, TQQQ: 20.0%",162.85151974585
235,2016-07-11 05:00:00-07:00,9217,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.142, SMA_fast=107.95 vs SMA_slow=106.53, z_score=0.861, vol_crush=False",107.952,106.52635714285715,0.14182153515655302,0.8614956414245958,1.0,0.2,1.0,MARKET,96,110.81907,10638.63072,0.0,0.96,27264.811174585,27253.201894585,17.461174585,10655.131894585,"QQQ: 79.3%, TQQQ: 20.6%","CASH: 39.1%, QQQ: 40.3%, TQQQ: 20.6%",172.53201894585
236,2016-07-11 05:00:00-07:00,9217,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.142, SMA_fast=107.95 vs SMA_slow=106.53, z_score=0.861, vol_crush=False",107.952,106.52635714285715,0.14182153515655302,0.8614956414245958,1.0,0.2,1.0,MARKET,4905,2.16216,10605.3948,0.0,49.05,27253.201894585,27193.557094585,10655.131894585,0.687094585,"CASH: 39.1%, QQQ: 40.3%, TQQQ: 20.6%","QQQ: 40.4%, TQQQ: 59.6%",171.93557094585
237,2016-08-30 05:00:00-07:00,9406,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=0.007, SMA_fast=114.75 vs SMA_slow=109.19, z_score=-1.668, vol_crush=False",114.752,109.19307142857143,0.0074785943250196855,-1.6678557001155772,1.0,0.2,1.0,MARKET,5099,2.53621125,12932.14116375,0.0,50.99,30593.445844585,30529.510758335,0.687094585,12881.838258335,"QQQ: 37.7%, TQQQ: 62.3%","CASH: 42.2%, QQQ: 37.8%, TQQQ: 20.0%",205.29510758335
238,2016-08-30 05:00:00-07:00,9406,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.007, SMA_fast=114.75 vs SMA_slow=109.19, z_score=-1.668, vol_crush=False",114.752,109.19307142857143,0.0074785943250196855,-1.6678557001155772,1.0,0.2,1.0,MARKET,110,116.67656,12834.4216,0.0,1.1,30529.510758335,30515.589158335,12881.838258335,46.316658335,"CASH: 42.2%, QQQ: 37.8%, TQQQ: 20.0%","QQQ: 79.8%, TQQQ: 20.0%",205.15589158335
239,2016-11-29 06:00:00-08:00,9726,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.067, SMA_fast=117.42 vs SMA_slow=114.08, z_score=0.078, vol_crush=False",117.4185,114.08292857142857,0.0674404961924894,0.07847917340415425,1.0,0.2,1.0,MARKET,103,118.82106,12238.56918,0.0,1.03,31328.796658335,31315.515838335,46.316658335,12283.855838335,"QQQ: 79.3%, TQQQ: 20.5%","CASH: 39.2%, QQQ: 40.3%, TQQQ: 20.5%",213.15515838335
240,2016-11-29 06:00:00-08:00,9726,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.067, SMA_fast=117.42 vs SMA_slow=114.08, z_score=0.078, vol_crush=False",117.4185,114.08292857142857,0.0674404961924894,0.07847917340415425,1.0,0.2,1.0,MARKET,4578,2.67267,12235.48326,0.0,45.78,31315.515838335,31257.512578335,12283.855838335,2.592578335,"CASH: 39.2%, QQQ: 40.3%, TQQQ: 20.5%","QQQ: 40.3%, TQQQ: 59.7%",212.57512578335
241,2016-11-30 06:00:00-08:00,9732,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=0.044, SMA_fast=117.40 vs SMA_slow=114.17, z_score=0.221, vol_crush=False",117.39675,114.16585714285713,0.04393716879833684,0.22051385666952786,1.0,0.2,1.0,MARKET,4627,2.580958458,11942.094785166,0.0,46.27,30501.049906335,30442.825857501,2.592578335,11898.417363501,"QQQ: 40.8%, TQQQ: 59.2%","CASH: 39.1%, QQQ: 40.9%, TQQQ: 20.0%",204.42825857501
242,2016-11-30 06:00:00-08:00,9732,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.044, SMA_fast=117.40 vs SMA_slow=114.17, z_score=0.221, vol_crush=False",117.39675,114.16585714285713,0.04393716879833684,0.22051385666952786,1.0,0.2,1.0,MARKET,101,117.6175,11879.3675,0.0,1.01,30442.825857501,30429.948357501,11898.417363501,18.039863501,"CASH: 39.1%, QQQ: 40.9%, TQQQ: 20.0%","QQQ: 79.9%, TQQQ: 20.0%",204.29948357501
243,2016-12-13 06:00:00-08:00,9778,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.094, SMA_fast=117.38 vs SMA_slow=114.89, z_score=-0.036, vol_crush=False",117.3815,114.8875,0.09413846952654964,-0.036484878899182574,1.0,0.2,1.0,MARKET,102,120.33954,12274.63308,0.0,1.02,31468.401482501,31455.094562501,18.039863501,12291.652943501,"QQQ: 79.2%, TQQQ: 20.7%","CASH: 39.1%, QQQ: 40.2%, TQQQ: 20.7%",214.55094562501
244,2016-12-13 06:00:00-08:00,9778,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.094, SMA_fast=117.38 vs SMA_slow=114.89, z_score=-0.036, vol_crush=False",117.3815,114.8875,0.09413846952654964,-0.036484878899182574,1.0,0.2,1.0,MARKET,4426,2.766931167,12246.437345142,0.0,44.26,31455.094562501,31398.600359359,12291.652943501,0.955598359,"CASH: 39.1%, QQQ: 40.2%, TQQQ: 20.7%","QQQ: 40.3%, TQQQ: 59.7%",213.98600359359
